pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20191224.193223.94-S-CM.CLEJA.10.HN,2019-12-24 19:32:23.940000,0.51,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:32:21.230000,2019-12-24 19:32:25.090000,0.88,7.1,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193226.28-S-CM.ORTC.00.HH,2019-12-24 19:32:26.288393,0.13,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:32:10.948393,2019-12-24 19:32:29.988393,0.34,5.1,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.193226.42-S-CM.URMC.00.HH,2019-12-24 19:32:26.428393,0.45,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:32:21.958393,2019-12-24 19:32:28.428393,0.92,11.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193228.17-P-CM.YOT.00.HH,2019-12-24 19:32:28.178393,0.49,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:32:27.448393,2019-12-24 19:33:10.868393,0.9,1.6,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193229.10-S-CM.YOT.00.HH,2019-12-24 19:32:29.108393,0.01,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:32:27.448393,2019-12-24 19:33:10.868393,0.9,11.1,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193230.59-S-CM.CHI.00.HH,2019-12-24 19:32:30.598394,0.17,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:32:11.998394,2019-12-24 19:32:37.058394,0.35,2.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.193246.22-S-CM.GARC.00.HH,2019-12-24 19:32:46.228393,0.53,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:32:22.658393,2019-12-24 19:32:55.778393,0.97,12.1,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.193301.07-P-CM.CLEJA.10.HN,2019-12-24 19:33:01.070000,0.25,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:01.310000,2019-12-24 19:33:04.730000,0.16,30.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193303.76-S-CM.CLEJA.10.HN,2019-12-24 19:33:03.760000,0.12,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:01.310000,2019-12-24 19:33:04.730000,0.16,4.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193303.80-P-CM.URMC.00.HH,2019-12-24 19:33:03.808393,0.83,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:03.708393,2019-12-24 19:33:10.088393,0.66,16.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193308.01-S-CM.URMC.00.HH,2019-12-24 19:33:08.018393,0.29,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:03.708393,2019-12-24 19:33:10.088393,0.66,11.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193311.54-P-CM.PRA.00.HH,2019-12-24 19:33:11.548393,0.81,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:11.478393,2019-12-24 19:33:25.858393,0.98,10.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193319.29-P-CM.ORTC.00.HH,2019-12-24 19:33:19.298393,0.31,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:18.618393,2019-12-24 19:33:40.738393,0.92,4.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.193321.66-S-CM.PRA.00.HH,2019-12-24 19:33:21.668393,0.57,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:11.478393,2019-12-24 19:33:25.858393,0.98,13.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193334.14-S-CM.ORTC.00.HH,2019-12-24 19:33:34.148393,0.42,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:18.618393,2019-12-24 19:33:40.738393,0.92,4.9,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.193341.01-P-CM.FLO2.00.HH,2019-12-24 19:33:41.018393,0.32,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:40.178393,2019-12-24 19:34:23.258393,0.97,2.4,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.193345.77-P-CM.URMC.00.HH,2019-12-24 19:33:45.778393,0.85,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:45.628393,2019-12-24 19:33:51.708393,0.95,15.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193346.21-P-CM.CLEJA.10.HN,2019-12-24 19:33:46.210000,0.7,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:45.720000,2019-12-24 19:33:47.770000,0.68,31.5,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193347.01-S-CM.CLEJA.10.HN,2019-12-24 19:33:47.010000,0.39,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:45.720000,2019-12-24 19:33:47.770000,0.68,5.0,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193349.72-S-CM.URMC.00.HH,2019-12-24 19:33:49.728393,0.39,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:45.628393,2019-12-24 19:33:51.708393,0.95,11.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193354.49-P-CM.PRA.00.HH,2019-12-24 19:33:54.498393,0.49,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:33:54.148393,2019-12-24 19:34:08.828393,0.96,7.4,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193404.08-P-CM.CHI.00.HH,2019-12-24 19:34:04.088394,0.1,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:34:04.448394,2019-12-24 19:34:30.218394,0.16,4.7,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.193404.51-S-CM.PRA.00.HH,2019-12-24 19:34:04.518393,0.59,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:54.148393,2019-12-24 19:34:08.828393,0.96,11.4,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193410.82-S-CM.FLO2.00.HH,2019-12-24 19:34:10.828393,0.47,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:33:40.178393,2019-12-24 19:34:23.258393,0.97,5.6,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.193421.90-S-CM.CHI.00.HH,2019-12-24 19:34:21.908394,0.01,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:34:04.448394,2019-12-24 19:34:30.218394,0.16,1.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.193422.83-P-CM.CLEJA.10.HN,2019-12-24 19:34:22.830000,0.74,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:34:22.910000,2019-12-24 19:34:26.960000,0.88,23.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193424.15-P-CM.URMC.00.HH,2019-12-24 19:34:24.158393,0.61,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:34:23.958393,2019-12-24 19:34:29.978393,0.89,16.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193425.75-S-CM.CLEJA.10.HN,2019-12-24 19:34:25.750000,0.54,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:34:22.910000,2019-12-24 19:34:26.960000,0.88,7.1,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193427.96-S-CM.URMC.00.HH,2019-12-24 19:34:27.968393,0.49,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:34:23.958393,2019-12-24 19:34:29.978393,0.89,11.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193433.14-S-CM.PRA.00.HH,2019-12-24 19:34:33.148393,0.01,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:34:32.998393,2019-12-24 19:34:36.008393,0.15,11.4,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193449.79-P-CM.CLEJA.10.HN,2019-12-24 19:34:49.790000,0.75,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:34:49.710000,2019-12-24 19:34:53.630000,0.76,13.0,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193451.53-P-CM.URMC.00.HH,2019-12-24 19:34:51.538393,0.05,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:34:51.748393,2019-12-24 19:34:56.778393,0.2,4.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193452.50-S-CM.CLEJA.10.HN,2019-12-24 19:34:52.500000,0.61,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:34:49.710000,2019-12-24 19:34:53.630000,0.76,2.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193455.12-S-CM.URMC.00.HH,2019-12-24 19:34:55.128393,0.09,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:34:51.748393,2019-12-24 19:34:56.778393,0.2,10.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193514.60-P-CM.GARC.00.HH,2019-12-24 19:35:14.608393,0.2,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:35:14.218393,2019-12-24 19:35:52.688393,0.76,7.9,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.193521.00-P-CM.CLEJA.10.HN,2019-12-24 19:35:21.000000,0.86,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:35:20.940000,2019-12-24 19:35:23.990000,0.91,13.0,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193522.90-P-CM.URMC.00.HH,2019-12-24 19:35:22.908393,0.63,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:35:22.958393,2019-12-24 19:35:28.258393,0.3,13.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193523.55-S-CM.CLEJA.10.HN,2019-12-24 19:35:23.550000,0.58,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:35:20.940000,2019-12-24 19:35:23.990000,0.91,2.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193526.54-S-CM.URMC.00.HH,2019-12-24 19:35:26.548393,0.13,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:35:22.958393,2019-12-24 19:35:28.258393,0.3,10.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193532.88-P-CM.CLEJA.10.HN,2019-12-24 19:35:32.880000,0.83,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:35:32.850000,2019-12-24 19:35:36.450000,0.81,17.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193535.37-S-CM.CLEJA.10.HN,2019-12-24 19:35:35.370000,0.76,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:35:32.850000,2019-12-24 19:35:36.450000,0.81,3.5,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193541.58-S-CM.GARC.00.HH,2019-12-24 19:35:41.588393,0.43,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:35:14.218393,2019-12-24 19:35:52.688393,0.76,12.6,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.193551.60-P-CM.CLEJA.10.HN,2019-12-24 19:35:51.600000,0.46,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:35:51.760000,2019-12-24 19:35:54.540000,0.3,17.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193553.93-S-CM.CLEJA.10.HN,2019-12-24 19:35:53.930000,0.33,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:35:51.760000,2019-12-24 19:35:54.540000,0.3,3.5,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193614.00-P-CM.CLEJA.10.HN,2019-12-24 19:36:14.000000,0.32,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:36:14.010000,2019-12-24 19:36:16.280000,0.61,10.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193614.85-P-CM.URMC.00.HH,2019-12-24 19:36:14.858393,0.57,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:36:15.138393,2019-12-24 19:36:20.388393,0.26,6.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193615.62-S-CM.CLEJA.10.HN,2019-12-24 19:36:15.620000,0.69,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:36:14.010000,2019-12-24 19:36:16.280000,0.61,4.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193618.85-S-CM.URMC.00.HH,2019-12-24 19:36:18.858393,0.12,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:36:15.138393,2019-12-24 19:36:20.388393,0.26,12.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193639.16-P-CM.CLEJA.10.HN,2019-12-24 19:36:39.160000,0.86,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:36:39.130000,2019-12-24 19:36:42.690000,0.81,10.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193640.69-P-CM.URMC.00.HH,2019-12-24 19:36:40.698393,0.72,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:36:40.588393,2019-12-24 19:36:46.648393,0.88,10.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193641.72-S-CM.CLEJA.10.HN,2019-12-24 19:36:41.720000,0.69,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:36:39.130000,2019-12-24 19:36:42.690000,0.81,4.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193644.53-S-CM.URMC.00.HH,2019-12-24 19:36:44.538393,0.26,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:36:40.588393,2019-12-24 19:36:46.648393,0.88,12.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193707.81-P-CM.CLEJA.10.HN,2019-12-24 19:37:07.810000,0.07,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:37:08.220000,2019-12-24 19:37:09.570000,0.13,14.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193728.13-P-CM.CLEJA.10.HN,2019-12-24 19:37:28.130000,0.85,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:37:28.030000,2019-12-24 19:37:29.990000,0.49,14.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193728.77-S-CM.CLEJA.10.HN,2019-12-24 19:37:28.770000,0.1,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:37:28.030000,2019-12-24 19:37:29.990000,0.49,7.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.193730.07-P-CM.URMC.00.HH,2019-12-24 19:37:30.078393,0.67,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:37:29.878393,2019-12-24 19:37:35.608393,0.75,17.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193733.69-S-CM.URMC.00.HH,2019-12-24 19:37:33.698393,0.35,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:37:29.878393,2019-12-24 19:37:35.608393,0.75,9.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193738.65-P-CM.PRA.00.HH,2019-12-24 19:37:38.658393,0.82,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:37:38.538393,2019-12-24 19:37:53.168393,0.97,14.0,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193746.09-P-CM.URMC.00.HH,2019-12-24 19:37:46.098393,0.06,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:37:45.498393,2019-12-24 19:37:51.488393,0.26,17.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193747.52-S-CM.FLO2.00.HH,2019-12-24 19:37:47.528393,0.03,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:37:45.948393,2019-12-24 19:37:58.828393,0.19,2.0,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.193748.90-S-CM.PRA.00.HH,2019-12-24 19:37:48.908393,0.6,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:37:38.538393,2019-12-24 19:37:53.168393,0.97,9.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193749.56-S-CM.URMC.00.HH,2019-12-24 19:37:49.568393,0.05,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:37:45.498393,2019-12-24 19:37:51.488393,0.26,9.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193757.03-P-CM.GARC.00.HH,2019-12-24 19:37:57.038393,0.75,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:37:56.918393,2019-12-24 19:38:29.528393,0.98,11.5,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.193803.23-P-CM.YOT.00.HH,2019-12-24 19:38:03.238393,0.15,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:38:02.798393,2019-12-24 19:38:46.268393,0.97,-2.2,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.193805.63-S-CM.URMC.00.HH,2019-12-24 19:38:05.638393,0.04,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:38:05.328393,2019-12-24 19:38:05.988393,0.11,9.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.193806.45-P-CM.FLO2.00.HH,2019-12-24 19:38:06.458393,0.46,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:38:05.568393,2019-12-24 19:38:48.008393,0.98,0.7,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.193820.07-S-CM.GARC.00.HH,2019-12-24 19:38:20.078393,0.56,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:37:56.918393,2019-12-24 19:38:29.528393,0.98,17.6,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
