time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,event_index,x(km),y(km),z(km)
2019-12-24 21:10:31.392,999,0.7258926415556791,0,0,16.998739070964657,2019-12-24 21:10:31.392,1013.9294259878308,828.2036667491057,9.732895797736159
2019-12-24 21:20:19.919,999,0.6551334559938861,0,0,9.769610660343217,2019-12-24 21:20:19.919,1007.4971243646705,835.5780310956787,0.0
2019-12-24 21:25:47.946,999,0.3207492984789537,0,0,12.055306734786015,2019-12-24 21:25:47.946,993.2053820132886,844.1903711877563,30.481363893169465
2019-12-24 21:28:26.135,999,0.7174957499742551,0,0,7.659033527921615,2019-12-24 21:28:26.135,1005.7060026561666,837.6765720540018,0.0
2019-12-24 21:28:12.897,999,0.5896439356410542,0,0,9.999911144114296,2019-12-24 21:28:12.897,1002.7267351636544,826.986703306549,0.0
2019-12-24 21:31:26.981,999,0.7397011386151058,0,0,9.999999996508965,2019-12-24 21:31:26.981,1002.0187741758559,827.6355335229008,0.0
2019-12-24 21:38:27.466,999,0.773697587876509,0,0,12.99985723414899,2019-12-24 21:38:27.466,1006.7908191089207,829.339698719265,0.0
2019-12-24 21:49:00.239,999,0.13898885585465864,0,0,10.95250842394565,2019-12-24 21:49:00.239,991.2115627078088,812.9445388924075,21.018729098847757
2019-12-24 21:54:32.097,999,0.7181785878383835,0,0,15.983990885204102,2019-12-24 21:54:32.097,1015.1043244527305,829.1465117947844,0.0
2019-12-24 21:56:47.137,999,0.7189828346330011,0,0,14.741918398712285,2019-12-24 21:56:47.137,1006.8801963010123,835.5175753182428,17.101130635344894
2019-12-24 22:05:35.102,999,0.07177987183595376,0,0,12.161688117806245,2019-12-24 22:05:35.102,993.4584677830102,852.8685994571197,25.863800677940443
2019-12-24 22:26:03.889,999,0.5549494353331185,0,0,10.927094977637083,2019-12-24 22:26:03.889,1001.8562400780602,830.4984928380346,0.0
2019-12-24 22:24:23.003,999,0.8522302776193373,0,0,9.9341494685109,2019-12-24 22:24:23.003,1002.3656601488967,821.9145910691755,0.0
2019-12-24 22:28:01.555,999,0.6572355252751744,0,0,12.501359347830705,2019-12-24 22:28:01.555,1009.4212173751448,826.564635227083,0.0
2019-12-24 22:33:29.158,999,0.6854463554316111,0,0,12.755978790373753,2019-12-24 22:33:29.158,1004.1392982095865,822.9487106069641,0.05735731908589892
2019-12-24 22:47:35.982,999,0.7086523782035133,0,0,15.534454486082756,2019-12-24 22:47:35.982,1009.053542528585,826.0285320759169,0.0
2019-12-24 22:53:58.806,999,0.6915294828029038,0,0,12.967199542039651,2019-12-24 22:53:58.806,1007.3042767484902,819.864698921951,0.6025643236350985
2019-12-24 23:07:15.564,999,0.06410588778441191,0,0,12.831835597711633,2019-12-24 23:07:15.564,991.421786175065,854.1760619185819,25.841246190098936
2019-12-24 23:03:21.756,999,0.668862801505717,0,0,13.335336643362563,2019-12-24 23:03:21.756,1004.5853471404399,836.0977902031361,14.141897707321473
2019-12-24 22:57:54.335,999,0.6475832573815586,0,0,13.857126550340169,2019-12-24 22:57:54.335,1006.1430775854227,830.6131789116415,19.887911095211987
2019-12-24 23:14:21.443,999,0.8144721392340504,0,0,13.533005553213233,2019-12-24 23:14:21.443,1006.97950068216,826.9792552468033,0.0
2019-12-24 23:19:11.963,999,0.9330522977430439,0,0,11.769077511844468,2019-12-24 23:19:11.963,1005.7791295147908,830.7189696150593,0.0
2019-12-24 23:29:54.238,999,0.8989119348601041,0,0,11.944358816659179,2019-12-24 23:29:54.238,1005.7088291648294,823.8715890861253,0.0
2019-12-24 23:20:32.039,999,0.7230626983404244,0,0,15.172714757719127,2019-12-24 23:20:32.039,1009.8859213446824,828.9066500363477,22.222299728255184
2019-12-24 23:37:48.624,999,0.8013839321624093,0,0,22.780615707537788,2019-12-24 23:37:48.624,1006.0208838054272,833.497556718861,0.0
2019-12-24 23:34:17.359,999,0.8464547705127274,0,0,15.852887481326091,2019-12-24 23:34:17.359,1006.8643478203377,832.455160036947,0.0
2019-12-24 23:24:17.819,999,0.3602820314581584,0,0,11.901446160226959,2019-12-24 23:24:17.819,1004.1292934434038,840.56400203945,0.0
2019-12-24 23:32:41.624,999,0.6479796092422098,0,0,10.799733649707742,2019-12-24 23:32:41.624,1006.0671189759126,825.6859576746598,0.0
2019-12-24 23:51:10.553,999,0.9214135132242036,0,0,15.775122550462322,2019-12-24 23:51:10.553,1009.8742086377634,822.2124642994559,0.0
2019-12-25 00:11:27.884,999,0.649065929426692,0,0,10.547094843553745,2019-12-25 00:11:27.884,1001.4845289455006,824.0533530300877,0.0
2019-12-25 00:12:02.521,999,0.6864484430091397,0,0,15.421066338977516,2019-12-25 00:12:02.521,1008.6017498209529,827.3515641698422,0.0
2019-12-25 00:05:29.311,999,0.7591175023388591,0,0,12.926976540828964,2019-12-25 00:05:29.311,1006.0019243198859,827.5088408062028,0.0
