pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type,id,event_idx,prob_gamma
20191224.230346.28-P-CM.CHI.00.HH,2019-12-24 23:03:46.288393,0.84139913,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:21.205577,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T225959Z__20191225T005959Z.mseed_21000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1629,21000,single,CM.CHI.00.HH,51,0.0001537969489727168
20191224.230403.93-S-CM.ORTC.00.HH,2019-12-24 23:04:03.938393,0.8317598,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:53.728370,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_24000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,394,24000,single,CM.ORTC.00.HH,51,0.00018977274686674157
20191224.230404.70-S-CM.CHI.00.HH,2019-12-24 23:04:04.708393,0.3318723,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:13.718033,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T225959Z__20191225T005959Z.mseed_744000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1971,744000,overlap,CM.CHI.00.HH,51,9.000200971958937e-05
20191224.225802.22-P-CM.URMC.00.HH,2019-12-24 22:58:02.228393,0.9390204,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:49.799097,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_1428000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1723,1428000,overlap,CM.URMC.00.HH,52,0.00018371977650998795
20191224.225806.50-S-CM.URMC.00.HH,2019-12-24 22:58:06.508393,0.5248333,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:21.079221,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_1428000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2151,1428000,overlap,CM.URMC.00.HH,52,0.00011716417973286477
20191224.225817.58-P-CM.ORTC.00.HH,2019-12-24 22:58:17.588393,0.9113353,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:05.163807,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_708000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1759,708000,single,CM.ORTC.00.HH,52,0.00021577998186249594
20191224.225819.68-P-CM.CHI.00.HH,2019-12-24 22:58:19.688393,0.5479731,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:56.385195,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed_708000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1969,708000,single,CM.CHI.00.HH,52,0.0001537969489727168
20191224.225837.04-S-CM.ORTC.00.HH,2019-12-24 22:58:37.048393,0.62022173,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:05.261826,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_711000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,705,711000,single,CM.ORTC.00.HH,52,0.00018977274686674157
20191224.231428.82-P-CM.URMC.00.HH,2019-12-24 23:14:28.828393,0.9726136,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:51.903967,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_84000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2883,84000,single,CM.URMC.00.HH,53,0.00018371977650998795
20191224.231433.00-S-CM.URMC.00.HH,2019-12-24 23:14:33.008393,0.7709845,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:49.302018,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_87000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,301,87000,single,CM.URMC.00.HH,53,0.00011716417973286477
20191224.231444.84-P-CM.ORTC.00.HH,2019-12-24 23:14:44.848393,0.7134982,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:54.235125,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_87000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1485,87000,single,CM.ORTC.00.HH,53,0.00021577998186249594
20191224.231446.98-P-CM.CHI.00.HH,2019-12-24 23:14:46.988393,0.8318267,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:20.177278,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_87000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1699,87000,single,CM.CHI.00.HH,53,0.0001537969489727168
20191224.231504.92-S-CM.ORTC.00.HH,2019-12-24 23:15:04.928393,0.40361914,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:33.812579,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_90000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,493,90000,single,CM.ORTC.00.HH,53,0.00018977274686674157
20191224.231918.71-P-CM.URMC.00.HH,2019-12-24 23:19:18.718393,0.9823705,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:31.999841,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_114000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1872,114000,single,CM.URMC.00.HH,54,0.00018371977650998795
20191224.231922.78-S-CM.URMC.00.HH,2019-12-24 23:19:22.788393,0.3405132,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:32.058067,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_114000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2279,114000,single,CM.URMC.00.HH,54,0.00011716417973286477
20191224.231934.70-P-CM.ORTC.00.HH,2019-12-24 23:19:34.708393,0.7192403,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:23.164110,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_117000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,471,117000,single,CM.ORTC.00.HH,54,0.00021577998186249594
20191224.231936.92-P-CM.CHI.00.HH,2019-12-24 23:19:36.928393,0.6305099,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:26.182589,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_837000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2193,837000,overlap,CM.CHI.00.HH,54,0.0001537969489727168
20191224.231955.04-S-CM.ORTC.00.HH,2019-12-24 23:19:55.048393,0.6984923,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:55.111145,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_117000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2505,117000,single,CM.ORTC.00.HH,54,0.00018977274686674157
20191224.233001.55-P-CM.URMC.00.HH,2019-12-24 23:30:01.558393,0.9796839,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:32.781482,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_180000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,156,180000,single,CM.URMC.00.HH,55,0.00018371977650998795
20191224.233005.67-S-CM.URMC.00.HH,2019-12-24 23:30:05.678393,0.8783477,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:33.132825,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_180000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,568,180000,single,CM.URMC.00.HH,55,0.00011716417973286477
20191224.233017.55-P-CM.ORTC.00.HH,2019-12-24 23:30:17.558393,0.6916982,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:45.451933,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_903000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,256,903000,overlap,CM.ORTC.00.HH,55,0.00021577998186249594
20191224.233021.02-P-CM.CHI.00.HH,2019-12-24 23:30:21.028393,0.3147621,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:22.531223,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T225959Z__20191225T005959Z.mseed_180000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2103,180000,single,CM.CHI.00.HH,55,0.0001537969489727168
20191224.233037.91-S-CM.ORTC.00.HH,2019-12-24 23:30:37.918393,0.677179,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:02.640996,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_903000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2292,903000,overlap,CM.ORTC.00.HH,55,0.00018977274686674157
20191224.232040.54-P-CM.URMC.00.HH,2019-12-24 23:20:40.548393,0.9558435,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:41.451277,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_843000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2555,843000,overlap,CM.URMC.00.HH,56,0.00018371977650998795
20191224.232045.44-S-CM.URMC.00.HH,2019-12-24 23:20:45.448393,0.59520715,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:41.269546,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_846000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,45,846000,overlap,CM.URMC.00.HH,56,0.00011716417973286477
20191224.232055.66-P-CM.ORTC.00.HH,2019-12-24 23:20:55.668393,0.84480184,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:34.274214,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_123000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2567,123000,single,CM.ORTC.00.HH,56,0.00021577998186249594
20191224.232057.55-P-CM.CHI.00.HH,2019-12-24 23:20:57.558393,0.80205315,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:22.125697,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T225959Z__20191225T005959Z.mseed_123000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2756,123000,single,CM.CHI.00.HH,56,0.0001537969489727168
20191224.232114.69-S-CM.ORTC.00.HH,2019-12-24 23:21:14.698393,0.87321556,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:34.203810,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_126000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1470,126000,single,CM.ORTC.00.HH,56,0.00018977274686674157
20191224.233755.59-P-CM.URMC.00.HH,2019-12-24 23:37:55.598393,0.96781844,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:42.425346,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_948000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1060,948000,overlap,CM.URMC.00.HH,57,0.00018371977650998795
20191224.233759.40-S-CM.URMC.00.HH,2019-12-24 23:37:59.408393,0.5656781,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:09.461270,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_948000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1441,948000,overlap,CM.URMC.00.HH,57,0.00011716417973286477
20191224.233812.07-P-CM.ORTC.00.HH,2019-12-24 23:38:12.078393,0.63761246,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:28.982369,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_948000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2708,948000,overlap,CM.ORTC.00.HH,57,0.00021577998186249594
20191224.233813.78-P-CM.CHI.00.HH,2019-12-24 23:38:13.788393,0.76632965,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:21.308934,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_228000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1379,228000,single,CM.CHI.00.HH,57,0.0001537969489727168
20191224.233831.30-S-CM.ORTC.00.HH,2019-12-24 23:38:31.308393,0.4040867,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:55.853126,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_231000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,131,231000,single,CM.ORTC.00.HH,57,0.00018977274686674157
20191224.233424.19-P-CM.URMC.00.HH,2019-12-24 23:34:24.198393,0.9684923,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:33.174707,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_204000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2420,204000,single,CM.URMC.00.HH,58,0.00018371977650998795
20191224.233428.04-S-CM.URMC.00.HH,2019-12-24 23:34:28.048393,0.64380574,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:52.734939,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_204000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2805,204000,single,CM.URMC.00.HH,58,0.00011716417973286477
20191224.233440.34-P-CM.ORTC.00.HH,2019-12-24 23:34:40.348393,0.95720774,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:45.704564,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_927000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2535,927000,overlap,CM.ORTC.00.HH,58,0.00021577998186249594
20191224.233442.22-P-CM.CHI.00.HH,2019-12-24 23:34:42.228393,0.87773895,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:21.012335,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_207000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1223,207000,single,CM.CHI.00.HH,58,0.0001537969489727168
20191224.233456.72-S-CM.ORTC.00.HH,2019-12-24 23:34:56.728393,0.38667798,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:55.687613,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_207000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2673,207000,single,CM.ORTC.00.HH,58,0.00018977274686674157
20191224.232423.43-P-CM.URMC.00.HH,2019-12-24 23:24:23.438393,0.97629446,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:32.418412,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_144000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2344,144000,single,CM.URMC.00.HH,59,0.00018371977650998795
20191224.232427.42-S-CM.URMC.00.HH,2019-12-24 23:24:27.428393,0.51226115,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:52.784905,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_144000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2743,144000,single,CM.URMC.00.HH,59,0.00011716417973286477
20191224.232439.56-P-CM.ORTC.00.HH,2019-12-24 23:24:39.568393,0.6257919,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:23.533380,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_147000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,957,147000,single,CM.ORTC.00.HH,59,0.00021577998186249594
20191224.232441.65-P-CM.CHI.00.HH,2019-12-24 23:24:41.658393,0.8541943,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:26.656490,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_867000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2666,867000,overlap,CM.CHI.00.HH,59,0.0001537969489727168
20191224.232458.88-S-CM.CHI.00.HH,2019-12-24 23:24:58.888393,0.46042848,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:15.221369,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T225959Z__20191225T005959Z.mseed_870000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1389,870000,overlap,CM.CHI.00.HH,59,0.00018977274686674157
20191224.233248.90-P-CM.URMC.00.HH,2019-12-24 23:32:48.908393,0.97519004,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:33.012126,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_195000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1891,195000,single,CM.URMC.00.HH,60,0.00018371977650998795
20191224.233252.97-S-CM.URMC.00.HH,2019-12-24 23:32:52.978393,0.8446683,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:52.142403,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_195000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2298,195000,single,CM.URMC.00.HH,60,0.00011716417973286477
20191224.233304.99-P-CM.ORTC.00.HH,2019-12-24 23:33:04.998393,0.7602828,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:45.814751,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_918000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2000,918000,overlap,CM.ORTC.00.HH,60,0.00021577998186249594
20191224.233307.46-P-CM.CHI.00.HH,2019-12-24 23:33:07.468393,0.7910985,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:27.433067,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T225959Z__20191225T005959Z.mseed_918000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2247,918000,overlap,CM.CHI.00.HH,60,0.0001537969489727168
20191224.233324.32-S-CM.ORTC.00.HH,2019-12-24 23:33:24.328393,0.6531442,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:55.665352,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_198000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2433,198000,single,CM.ORTC.00.HH,60,0.00018977274686674157
20191224.235118.57-P-CM.URMC.00.HH,2019-12-24 23:51:18.578393,0.95819116,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:54.104540,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_306000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1858,306000,single,CM.URMC.00.HH,61,0.00018371977650998795
20191224.235122.58-S-CM.URMC.00.HH,2019-12-24 23:51:22.588393,0.6242001,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:55.548316,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_306000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2259,306000,single,CM.URMC.00.HH,61,0.00011716417973286477
20191224.235134.78-P-CM.ORTC.00.HH,2019-12-24 23:51:34.788393,0.9549728,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:03.401273,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1029000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1979,1029000,overlap,CM.ORTC.00.HH,61,0.00021577998186249594
20191224.235136.80-P-CM.CHI.00.HH,2019-12-24 23:51:36.808393,0.6822554,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:28.314136,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1029000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2181,1029000,overlap,CM.CHI.00.HH,61,0.0001537969489727168
20191224.235155.18-S-CM.ORTC.00.HH,2019-12-24 23:51:55.188393,0.30093428,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:30.038364,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1032000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1019,1032000,overlap,CM.ORTC.00.HH,61,0.00018977274686674157
20191224.235156.12-S-CM.CHI.00.HH,2019-12-24 23:51:56.128393,0.48637,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:22.243264,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_309000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2613,309000,single,CM.CHI.00.HH,61,9.000200971958937e-05
20191225.001134.43-P-CM.URMC.00.HH,2019-12-25 00:11:34.438393,0.9818147,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:45.118915,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1149000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1944,1149000,overlap,CM.URMC.00.HH,62,0.00018371977650998795
20191225.001138.55-S-CM.URMC.00.HH,2019-12-25 00:11:38.558393,0.5368849,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:45.390852,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1149000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2356,1149000,overlap,CM.URMC.00.HH,62,0.00011716417973286477
20191225.001150.54-P-CM.ORTC.00.HH,2019-12-25 00:11:50.548393,0.85329777,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:25.461998,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_429000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2055,429000,single,CM.ORTC.00.HH,62,0.00021577998186249594
20191225.001154.06-P-CM.CHI.00.HH,2019-12-25 00:11:54.068393,0.4139019,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:23.287880,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_429000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2407,429000,single,CM.CHI.00.HH,62,0.0001537969489727168
