pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20191224.190236.10-P-CM.URMC.00.HH,2019-12-24 19:02:36.108393,0.14,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:02:35.568393,2019-12-24 19:02:41.858393,0.25,6.3,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190240.25-S-CM.URMC.00.HH,2019-12-24 19:02:40.258393,0.18,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:02:35.568393,2019-12-24 19:02:41.858393,0.25,12.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190243.92-P-CM.PRA.00.HH,2019-12-24 19:02:43.928393,0.74,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:02:43.788393,2019-12-24 19:02:58.178393,0.79,13.3,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190251.05-P-CM.ORTC.00.HH,2019-12-24 19:02:51.058393,0.51,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:02:50.968393,2019-12-24 19:03:12.678393,0.93,2.2,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.190253.98-S-CM.PRA.00.HH,2019-12-24 19:02:53.988393,0.63,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:02:43.788393,2019-12-24 19:02:58.178393,0.79,10.7,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190306.42-S-CM.ORTC.00.HH,2019-12-24 19:03:06.428393,0.63,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:02:50.968393,2019-12-24 19:03:12.678393,0.93,3.2,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.190358.29-P-CM.URMC.00.HH,2019-12-24 19:03:58.298393,0.39,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:03:57.918393,2019-12-24 19:04:04.408393,0.27,40.4,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190402.71-S-CM.URMC.00.HH,2019-12-24 19:04:02.718393,0.17,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:03:57.918393,2019-12-24 19:04:04.408393,0.27,5.3,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190406.11-P-CM.PRA.00.HH,2019-12-24 19:04:06.118393,0.27,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:04:05.988393,2019-12-24 19:04:20.648393,0.3,25.4,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190414.06-P-CM.ORTC.00.HH,2019-12-24 19:04:14.068393,0.16,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:04:13.818393,2019-12-24 19:04:42.008393,0.83,1.8,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.190416.00-P-CM.CHI.00.HH,2019-12-24 19:04:16.008394,0.85,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:04:15.628394,2019-12-24 19:04:41.198394,0.96,15.8,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.190416.38-S-CM.PRA.00.HH,2019-12-24 19:04:16.388393,0.23,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:04:05.988393,2019-12-24 19:04:20.648393,0.3,11.4,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190424.98-P-CM.GARC.00.HH,2019-12-24 19:04:24.988393,0.59,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:04:24.438393,2019-12-24 19:04:58.758393,0.96,28.3,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.190429.58-S-CM.URMC.00.HH,2019-12-24 19:04:29.588393,0.04,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:04:21.738393,2019-12-24 19:04:29.988393,0.14,5.3,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190429.96-P-CM.YOT.00.HH,2019-12-24 19:04:29.968393,0.16,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:04:16.688393,2019-12-24 19:05:12.008393,0.64,23.0,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190433.55-S-CM.CHI.00.HH,2019-12-24 19:04:33.558394,0.41,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:04:15.628394,2019-12-24 19:04:41.198394,0.96,5.1,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.190433.86-S-CM.ORTC.00.HH,2019-12-24 19:04:33.868393,0.22,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:04:13.818393,2019-12-24 19:04:42.008393,0.83,6.5,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.190433.97-P-CM.FLO2.00.HH,2019-12-24 19:04:33.978393,0.04,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:04:28.298393,2019-12-24 19:05:12.008393,0.21,13.7,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.190448.83-S-CM.GARC.00.HH,2019-12-24 19:04:48.838393,0.47,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:04:24.438393,2019-12-24 19:04:58.758393,0.96,8.6,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.190501.26-S-CM.YOT.00.HH,2019-12-24 19:05:01.268393,0.27,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:04:16.688393,2019-12-24 19:05:12.008393,0.64,10.5,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190505.14-P-CM.FLO2.00.HH,2019-12-24 19:05:05.148393,0.22,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:05:04.498393,2019-12-24 19:05:09.108393,0.4,10.1,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.190505.25-S-CM.FLO2.00.HH,2019-12-24 19:05:05.258393,0.02,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:04:28.298393,2019-12-24 19:05:12.008393,0.21,12.0,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.190506.44-S-CM.FLO2.00.HH,2019-12-24 19:05:06.448393,0.12,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:05:04.498393,2019-12-24 19:05:09.108393,0.4,2.3,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.190903.43-P-CM.URMC.00.HH,2019-12-24 19:09:03.438393,0.84,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:09:03.378393,2019-12-24 19:09:08.998393,0.93,13.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190907.29-S-CM.URMC.00.HH,2019-12-24 19:09:07.298393,0.64,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:09:03.378393,2019-12-24 19:09:08.998393,0.93,8.8,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190911.93-P-CM.PRA.00.HH,2019-12-24 19:09:11.938393,0.52,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:09:11.898393,2019-12-24 19:09:24.008393,0.37,5.6,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190919.05-P-CM.ORTC.00.HH,2019-12-24 19:09:19.058393,0.51,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:09:18.828393,2019-12-24 19:09:41.158393,0.74,0.6,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.190919.68-P-CM.URMC.00.HH,2019-12-24 19:09:19.688393,0.24,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:09:19.168393,2019-12-24 19:09:23.988393,0.81,13.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190922.11-S-CM.PRA.00.HH,2019-12-24 19:09:22.118393,0.22,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:09:11.898393,2019-12-24 19:09:24.008393,0.37,9.1,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.190923.62-S-CM.URMC.00.HH,2019-12-24 19:09:23.628393,0.32,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:09:19.168393,2019-12-24 19:09:23.988393,0.81,8.8,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.190932.48-P-CM.GARC.00.HH,2019-12-24 19:09:32.488393,0.03,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:09:29.648393,2019-12-24 19:10:02.678393,0.44,0.3,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.190934.51-S-CM.ORTC.00.HH,2019-12-24 19:09:34.518393,0.38,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:09:18.828393,2019-12-24 19:09:41.158393,0.74,4.0,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.190953.56-S-CM.GARC.00.HH,2019-12-24 19:09:53.568393,0.25,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:09:29.648393,2019-12-24 19:10:02.678393,0.44,9.8,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191020.77-P-CM.URMC.00.HH,2019-12-24 19:10:20.778393,0.77,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:10:20.698393,2019-12-24 19:10:26.398393,0.92,23.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191024.57-S-CM.URMC.00.HH,2019-12-24 19:10:24.578393,0.57,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:10:20.698393,2019-12-24 19:10:26.398393,0.92,15.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191028.91-P-CM.PRA.00.HH,2019-12-24 19:10:28.918393,0.71,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:10:28.918393,2019-12-24 19:10:43.508393,0.68,14.6,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191035.99-P-CM.ORTC.00.HH,2019-12-24 19:10:35.998393,0.92,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:10:35.948393,2019-12-24 19:11:04.798393,0.99,2.5,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191036.20-P-CM.URMC.00.HH,2019-12-24 19:10:36.208393,0.01,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:10:34.678393,2019-12-24 19:10:47.988393,0.2,23.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191038.01-S-CM.URMC.00.HH,2019-12-24 19:10:38.018393,0.01,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:10:34.678393,2019-12-24 19:10:47.988393,0.2,15.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191038.10-P-CM.CHI.00.HH,2019-12-24 19:10:38.108394,0.46,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:10:37.918394,2019-12-24 19:11:03.618394,0.93,2.6,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191039.00-S-CM.PRA.00.HH,2019-12-24 19:10:39.008393,0.36,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:10:28.918393,2019-12-24 19:10:43.508393,0.68,11.1,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191047.94-P-CM.GARC.00.HH,2019-12-24 19:10:47.948393,0.32,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:10:47.478393,2019-12-24 19:11:21.108393,0.95,6.9,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191053.42-P-CM.YOT.00.HH,2019-12-24 19:10:53.428393,0.02,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:10:53.058393,2019-12-24 19:11:01.148393,0.12,-3.2,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191055.92-S-CM.CHI.00.HH,2019-12-24 19:10:55.928394,0.18,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:10:37.918394,2019-12-24 19:11:03.618394,0.93,1.6,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191056.33-S-CM.ORTC.00.HH,2019-12-24 19:10:56.338393,0.54,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:10:35.948393,2019-12-24 19:11:04.798393,0.99,13.2,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191107.06-P-CM.URMC.00.HH,2019-12-24 19:11:07.068393,0.64,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:11:06.968393,2019-12-24 19:11:13.388393,0.89,20.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191111.34-S-CM.URMC.00.HH,2019-12-24 19:11:11.348393,0.46,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:06.968393,2019-12-24 19:11:13.388393,0.89,18.0,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191111.35-S-CM.GARC.00.HH,2019-12-24 19:11:11.358393,0.51,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:10:47.478393,2019-12-24 19:11:21.108393,0.95,14.0,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191114.57-P-CM.PRA.00.HH,2019-12-24 19:11:14.578393,0.74,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:11:14.518393,2019-12-24 19:11:29.078393,0.75,24.3,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191121.99-P-CM.ORTC.00.HH,2019-12-24 19:11:21.998393,0.9,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:11:21.918393,2019-12-24 19:11:43.808393,0.98,16.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191123.91-S-CM.YOT.00.HH,2019-12-24 19:11:23.918393,0.01,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:23.558393,2019-12-24 19:11:30.008393,0.24,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191123.92-P-CM.URMC.00.HH,2019-12-24 19:11:23.928393,0.08,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:11:21.358393,2019-12-24 19:11:29.988393,0.58,20.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191124.58-S-CM.CHI.00.HH,2019-12-24 19:11:24.588394,0.02,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:24.578394,2019-12-24 19:11:28.178394,0.14,1.6,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191124.94-S-CM.PRA.00.HH,2019-12-24 19:11:24.948393,0.55,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:14.518393,2019-12-24 19:11:29.078393,0.75,19.1,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191128.00-S-CM.URMC.00.HH,2019-12-24 19:11:28.008393,0.15,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:21.358393,2019-12-24 19:11:29.988393,0.58,18.0,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191133.90-P-CM.GARC.00.HH,2019-12-24 19:11:33.908393,0.58,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:11:33.698393,2019-12-24 19:12:07.318393,0.97,15.1,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191137.40-S-CM.ORTC.00.HH,2019-12-24 19:11:37.408393,0.44,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:21.918393,2019-12-24 19:11:43.808393,0.98,6.1,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191148.63-S-CM.PRA.00.HH,2019-12-24 19:11:48.638393,0.05,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:45.798393,2019-12-24 19:11:49.178393,0.13,18.6,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191157.27-P-CM.PRA.00.HH,2019-12-24 19:11:57.278393,0.24,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:11:57.018393,2019-12-24 19:12:10.248393,0.69,20.3,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191157.51-S-CM.GARC.00.HH,2019-12-24 19:11:57.518393,0.38,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:33.698393,2019-12-24 19:12:07.318393,0.97,17.5,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191205.99-S-CM.PRA.00.HH,2019-12-24 19:12:05.998393,0.32,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:11:57.018393,2019-12-24 19:12:10.248393,0.69,18.6,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191215.12-P-CM.URMC.00.HH,2019-12-24 19:12:15.128393,0.84,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:12:15.048393,2019-12-24 19:12:20.548393,0.92,12.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191218.84-S-CM.URMC.00.HH,2019-12-24 19:12:18.848393,0.66,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:12:15.048393,2019-12-24 19:12:20.548393,0.92,8.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191223.52-P-CM.PRA.00.HH,2019-12-24 19:12:23.528393,0.7,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:12:23.448393,2019-12-24 19:12:37.578393,0.78,4.1,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191233.54-S-CM.PRA.00.HH,2019-12-24 19:12:33.548393,0.53,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:12:23.448393,2019-12-24 19:12:37.578393,0.78,13.8,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191241.96-P-CM.GARC.00.HH,2019-12-24 19:12:41.968393,0.07,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:12:39.988393,2019-12-24 19:13:15.308393,0.67,1.8,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191305.21-S-CM.GARC.00.HH,2019-12-24 19:13:05.218393,0.31,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:12:39.988393,2019-12-24 19:13:15.308393,0.67,7.3,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191318.08-S-CM.YOT.00.HH,2019-12-24 19:13:18.088393,0.02,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:13:14.748393,2019-12-24 19:13:19.558393,0.11,7.0,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191430.36-P-CM.URMC.00.HH,2019-12-24 19:14:30.368393,0.38,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:14:29.728393,2019-12-24 19:14:36.788393,0.88,5.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191434.66-S-CM.URMC.00.HH,2019-12-24 19:14:34.668393,0.62,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:14:29.728393,2019-12-24 19:14:36.788393,0.88,13.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
