pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type,id,event_idx,prob_gamma
20191224.222825.15-P-CM.ORTC.00.HH,2019-12-24 22:28:25.158393,0.91811806,P,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:09.867053,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_528000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2516,528000,single,CM.ORTC.00.HH,13,5.6457404771063765e-06
20191224.222826.98-P-CM.CHI.00.HH,2019-12-24 22:28:26.988393,0.78104925,P,CM,CHI,00,HH,PhaseNet,2023-01-18 22:12:17.682999,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_528000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2699,528000,single,CM.CHI.00.HH,13,7.64358984363595e-06
20191224.222845.12-S-CM.ORTC.00.HH,2019-12-24 22:28:45.128393,0.64560956,S,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:21.304130,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_531000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1513,531000,single,CM.ORTC.00.HH,13,8.809264191329742e-06
20191224.222845.96-S-CM.CHI.00.HH,2019-12-24 22:28:45.968393,0.65230995,S,CM,CHI,00,HH,PhaseNet,2023-01-18 22:12:54.187496,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed_1254000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,97,1254000,overlap,CM.CHI.00.HH,13,9.79202098847258e-06
20191224.224743.70-P-CM.URMC.00.HH,2019-12-24 22:47:43.708394,0.97412914,P,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:28.662821,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_645000,2019-12-24 20:59:59.998394,2019-12-24 22:59:59.998394,100.0,1371,645000,single,CM.URMC.00.HH,14,5.201637313177043e-06
20191224.224747.51-S-CM.URMC.00.HH,2019-12-24 22:47:47.518393,0.8416313,S,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:47.771689,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_1368000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,252,1368000,overlap,CM.URMC.00.HH,14,4.428122102475832e-06
20191224.224759.51-P-CM.ORTC.00.HH,2019-12-24 22:47:59.518393,0.73264074,P,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:25.337050,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_1368000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1452,1368000,overlap,CM.ORTC.00.HH,14,5.6457404771063765e-06
20191224.224801.66-P-CM.CHI.00.HH,2019-12-24 22:48:01.668393,0.8997214,P,CM,CHI,00,HH,PhaseNet,2023-01-18 22:12:18.173875,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_648000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,167,648000,single,CM.CHI.00.HH,14,7.64358984363595e-06
20191224.224819.49-S-CM.ORTC.00.HH,2019-12-24 22:48:19.498393,0.7927383,S,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:15.698486,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_1371000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,450,1371000,overlap,CM.ORTC.00.HH,14,8.809264191329742e-06
20191224.225802.22-P-CM.URMC.00.HH,2019-12-24 22:58:02.228393,0.9390204,P,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:47.840193,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_1428000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1723,1428000,overlap,CM.URMC.00.HH,15,5.201637313177043e-06
20191224.225806.31-S-CM.URMC.00.HH,2019-12-24 22:58:06.318393,0.8434276,S,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:48.050660,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_1428000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2132,1428000,overlap,CM.URMC.00.HH,15,4.428122102475832e-06
20191224.225817.58-P-CM.ORTC.00.HH,2019-12-24 22:58:17.588393,0.9113353,P,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:10.990616,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_708000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1759,708000,single,CM.ORTC.00.HH,15,5.6457404771063765e-06
20191224.225819.47-P-CM.CHI.00.HH,2019-12-24 22:58:19.478393,0.80675644,P,CM,CHI,00,HH,PhaseNet,2023-01-18 22:12:18.312214,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_708000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1948,708000,single,CM.CHI.00.HH,15,7.64358984363595e-06
20191224.225837.04-S-CM.ORTC.00.HH,2019-12-24 22:58:37.048393,0.62022173,S,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:10.944114,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_711000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,705,711000,single,CM.ORTC.00.HH,15,8.809264191329742e-06
20191224.231512.66-P-CM.URMC.00.HH,2019-12-24 23:15:12.668393,0.9807319,P,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:45.434391,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_810000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2767,810000,overlap,CM.URMC.00.HH,16,5.201637313177043e-06
20191224.231516.20-S-CM.URMC.00.HH,2019-12-24 23:15:16.208393,0.71587944,S,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:11.612865,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_813000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,121,813000,overlap,CM.URMC.00.HH,16,4.428122102475832e-06
20191224.231528.62-P-CM.ORTC.00.HH,2019-12-24 23:15:28.628393,0.9461833,P,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:16.357215,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_90000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2863,90000,single,CM.ORTC.00.HH,16,5.6457404771063765e-06
20191224.231530.60-P-CM.CHI.00.HH,2019-12-24 23:15:30.608393,0.7550502,P,CM,CHI,00,HH,PhaseNet,2023-01-18 22:12:38.788837,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_813000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1561,813000,overlap,CM.CHI.00.HH,16,7.64358984363595e-06
20191224.231549.01-S-CM.ORTC.00.HH,2019-12-24 23:15:49.018393,0.6370294,S,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:44.113722,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_816000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,402,816000,overlap,CM.ORTC.00.HH,16,8.809264191329742e-06
20191224.233248.90-P-CM.URMC.00.HH,2019-12-24 23:32:48.908393,0.97519004,P,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:41.960207,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_195000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1891,195000,single,CM.URMC.00.HH,17,5.201637313177043e-06
20191224.233252.97-S-CM.URMC.00.HH,2019-12-24 23:32:52.978393,0.8446683,S,CM,URMC,00,HH,PhaseNet,2023-01-18 22:12:06.967098,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_195000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2298,195000,single,CM.URMC.00.HH,17,4.428122102475832e-06
20191224.233304.99-P-CM.ORTC.00.HH,2019-12-24 23:33:04.998393,0.7602828,P,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:44.443728,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_918000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2000,918000,overlap,CM.ORTC.00.HH,17,5.6457404771063765e-06
20191224.233307.46-P-CM.CHI.00.HH,2019-12-24 23:33:07.468393,0.7910985,P,CM,CHI,00,HH,PhaseNet,2023-01-18 22:12:18.891012,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T225959Z__20191225T005959Z.mseed_918000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2247,918000,overlap,CM.CHI.00.HH,17,7.64358984363595e-06
20191224.233324.32-S-CM.ORTC.00.HH,2019-12-24 23:33:24.328393,0.6531442,S,CM,ORTC,00,HH,PhaseNet,2023-01-18 22:12:49.988237,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_198000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2433,198000,single,CM.ORTC.00.HH,17,8.809264191329742e-06
